연월	연도주차	품목코드	품목	매출액(만원)	추정판매량(개/100g)	평균가격(원/100g)	단위량(UNIT_QY)	단위명(UNIT_CODE_NM)
202102	202107	1208	붉은고추	6439.0269	45993.0493	1400.0	100.0	g
202102	202107	0613	파인애플	35853.4368	66766.1765	5370.0	1.0	개
202102	202107	0901	오이	98419.8897	88039.9765	11179.0	10.0	개
202102	202107	1201	양파	253113.5658	810741.7226	3122.0	1.0	kg
202102	202107	1210	생강	10115.3120	10742.6848	9416.0	1.0	kg
202102	202107	0104	찹쌀	138937.9319	280173.2847	4959.0	1.0	kg
202102	202108	1009	미나리	49720.8579	598325.6065	831.0	100.0	g
202102	202108	1206	꽈리고추	14874.2325				
202102	202108	1008	시금치	85684.2283	122266.3075	7008.0	1.0	kg
202102	202108	0603	포도	64356.1653	18420.6329	34937.0	2.0	kg
202102	202108	1205	풋고추	18898.9637	137447.0087	1375.0	100.0	g
202102	202108	0805	멜론	4336.0013	3904.9003	11104.0	1.0	개
202102	202108	1302	피망	17698.3181	127878.0210	1384.0	100.0	g
202102	202108	0634	아보카도	16258.1271				
202102	202108	1201	양파	231986.2111	729057.8602	3182.0	1.0	kg
202102	202108	1103	당근	67180.6771	219186.5485	3065.0	1.0	kg
202102	202108	1711	새송이버섯	62212.0137	1208000.2660	515.0	100.0	g
202102	202108	1601	참깨	14538.5742	13923.1701	10442.0	500.0	g
202102	202108	1306	브로콜리	34220.5329				
202102	202108	1701	느타리버섯	37733.7534	572591.0986	659.0	100.0	g
202102	202108	0104	찹쌀	193772.2686	391380.0618	4951.0	1.0	kg
202102	202108	0617	레몬	16457.1233	17892.0671	9198.0	10.0	개
202102	202108	1326	파프리카	113499.2460	641601.1645	1769.0	200.0	g
202102	202108	1208	붉은고추	6135.9892	46065.9850	1332.0	100.0	g
202102	202108	0604	복숭아	812.8909				
202102	202108	0501	감자	120396.2042	3168321.1632	380.0	100.0	g
202102	202108	1006	열무	3679.1307	11860.5116	3102.0	1.0	kg
202102	202108	0614	감귤	304474.9189	1188890.7415	2561.0	10.0	개
202102	202108	0302	팥	50808.8016	55161.0049	9211.0	500.0	g
202102	202108	1207	건고추	3354.9670	1641.7749	20435.0	600.0	g
202102	202108	1202	대파	207380.2390	335512.4397	6181.0	1.0	kg
202102	202108	0611	참다래	51947.7505	72159.6756	7199.0	10.0	개
202102	202108	0613	파인애플	29656.1178	56316.2131	5266.0	1.0	개
202102	202108	0801	수박	8023.2717	3899.1455	20577.0	1.0	개
202102	202108	0502	고구마	148864.7387	255211.2784	5833.0	1.0	kg
202102	202108	0803	토마토	159339.0749	296831.3616	5368.0	1.0	kg
202102	202108	1603	땅콩	72524.9847	400912.0216	1809.0	100.0	g
202102	202108	0631	아몬드	99252.9566	652550.6680	1521.0	100.0	g
202102	202108	1002	얼갈이배추	6629.4476	23829.7901	2782.0	1.0	kg
202102	202108	0602	배	65701.0023	15518.2111	42338.0	10.0	개
202102	202108	0103	쌀	817991.5922	135703.1740	60278.0	20.0	kg
202102	202108	0303	녹두	7119.8003	6950.8936	10243.0	500.0	g
202102	202108	0618	오렌지	119775.2276	79956.7607	14980.0	10.0	개
202102	202108	0301	콩	67808.3203	154390.5289	4392.0	500.0	g
202102	202108	0657	체리	77259.4158				
202102	202108	0804	딸기	985946.4213	9205848.9384	1071.0	100.0	g
202102	202108	1013	갓	191.3134				
202102	202108	0636	망고	33763.2029	65192.5138	5179.0	1.0	개
202102	202108	1001	배추	77973.6581	210682.6752	3701.0	1.0	포기
202102	202108	1210	생강	8808.2131	9322.8335	9448.0	1.0	kg
202102	202108	0902	호박	113398.2929	645408.6107	1757.0	1.0	개
202102	202108	1101	무	58891.4592	348883.0521	1688.0	1.0	개
202102	202108	0704	호두	96299.6169	590432.9669	1631.0	100.0	g
202102	202108	1209	마늘	146825.0493	167302.9276	8776.0	1.0	kg
202102	202108	1005	상추	96275.0923	1133982.2415	849.0	100.0	g
202102	202108	0612	바나나	281053.7540	10037634.0714	280.0	100.0	g
202102	202108	0901	오이	82275.5185	90422.5942	9099.0	10.0	개
202102	202108	1004	양배추	64705.5205	161079.2146	4017.0	1.0	포기
202102	202108	0601	사과	237612.2809	80749.0929	29426.0	10.0	개
202102	202108	1011	깻잎	50789.4277	297710.5961	1706.0	100.0	g
202102	202108	0802	참외	206678.7332				
202102	202108	0806	방울토마토	148267.6505	188467.8410	7867.0	1.0	kg
202102	202108	1705	팽이버섯	39071.1333	803932.7840	486.0	150.0	g
202102	202108	1203	쪽파	32865.3488	44245.2192	7428.0	1.0	kg
202103	202109	1005	상추	129842.9042	1805881.8387	719.0	100.0	g
202103	202109	0618	오렌지	380459.9008	343158.5648	11087.0	10.0	개
202103	202109	0902	호박	155280.6608	929824.3162	1670.0	1.0	개
202103	202109	0617	레몬	18262.2767	20172.6242	9053.0	10.0	개
202103	202109	0614	감귤	412508.8524	1621497.0613	2544.0	10.0	개
202103	202109	0302	팥	14283.0468	15894.7772	8986.0	500.0	g
202103	202109	0502	고구마	294912.6895	495901.6134	5947.0	1.0	kg
202103	202109	1011	깻잎	59556.0827	386476.8507	1541.0	100.0	g
202103	202109	1103	당근	84901.8973	281878.8091	3012.0	1.0	kg
202103	202109	1210	생강	9170.2746	9711.1878	9443.0	1.0	kg
202103	202109	0104	찹쌀	345562.7381	694738.1144	4974.0	1.0	kg
202103	202109	0801	수박	9434.5800	4486.8883	21027.0	1.0	개
202103	202109	0303	녹두	5555.6729	5423.8728	10243.0	500.0	g
202103	202109	1001	배추	85412.5133	220590.1686	3872.0	1.0	포기
202103	202109	0803	토마토	216126.2450	395908.1242	5459.0	1.0	kg
202103	202109	0601	사과	338918.8375	118164.2973	28682.0	10.0	개
202103	202109	0604	복숭아	1323.7476				
202103	202109	1203	쪽파	40453.4492	64954.1574	6228.0	1.0	kg
202103	202109	1202	대파	239051.5638	356740.1340	6701.0	1.0	kg
202103	202109	0501	감자	193028.5325	5093101.1214	379.0	100.0	g
202103	202109	0613	파인애플	36866.5146	68372.6161	5392.0	1.0	개
202103	202109	1701	느타리버섯	48949.3045	767230.4781	638.0	100.0	g
202103	202109	1208	붉은고추	7257.0248	53517.8820	1356.0	100.0	g
202103	202109	0602	배	66483.2716	16067.2994	41378.0	10.0	개
202103	202109	1601	참깨	18486.3510	17482.8362	10574.0	500.0	g
202103	202109	1206	꽈리고추	16963.3260				
202103	202109	0804	딸기	1252588.5023	11895427.3723	1053.0	100.0	g
202103	202109	0634	아보카도	48548.8972				
202103	202109	1302	피망	16409.7694	109471.4436	1499.0	100.0	g
202103	202109	0301	콩	68385.7571	152954.0530	4471.0	500.0	g
202103	202109	1009	미나리	68674.7093	886125.2813	775.0	100.0	g
202103	202109	1101	무	64819.2667	401357.6885	1615.0	1.0	개
202103	202109	0103	쌀	1168264.8047	195244.4690	59836.0	20.0	kg
202103	202109	1205	풋고추	20756.0022	165782.7652	1252.0	100.0	g
202103	202109	0805	멜론	1687.9978	1469.7412	11485.0	1.0	개
202103	202109	0657	체리	78665.9389				
202103	202109	1711	새송이버섯	83889.3854	1708541.4542	491.0	100.0	g
202103	202109	0806	방울토마토	229150.0766	299895.4019	7641.0	1.0	kg
202103	202109	0603	포도	89652.9180				
202103	202109	1008	시금치	78686.8638	132358.0552	5945.0	1.0	kg
202103	202109	1603	땅콩	18810.6665	103811.6253	1812.0	100.0	g
202103	202109	1013	갓	134.2094				
202103	202109	1207	건고추	6641.0592	3255.5808	20399.0	600.0	g
202103	202109	0612	바나나	451887.1214	16798777.7472	269.0	100.0	g
202103	202109	1326	파프리카	238650.3617	1435059.3007	1663.0	200.0	g
202103	202109	0611	참다래	53904.2153	73962.9738	7288.0	10.0	개
202103	202109	1209	마늘	281460.9107	321192.4121	8763.0	1.0	kg
202103	202109	1004	양배추	86742.2712	232740.1964	3727.0	1.0	포기
202103	202109	1705	팽이버섯	50844.5226	1070411.0021	475.0	150.0	g
202103	202109	0704	호두	121288.4534	732418.1969	1656.0	100.0	g
202103	202109	1306	브로콜리	85269.9411				
202103	202109	1002	얼갈이배추	8034.7636	29891.2336	2688.0	1.0	kg
202103	202109	0631	아몬드	174505.2077	1136841.7440	1535.0	100.0	g
202103	202109	0802	참외	378651.0197				
202103	202109	0636	망고	70606.9352	166094.8840	4251.0	1.0	개
202103	202109	1006	열무	5375.3624	19273.4399	2789.0	1.0	kg
202103	202109	0901	오이	156952.8235	191616.1928	8191.0	10.0	개
202103	202109	1201	양파	303134.9506	943463.8985	3213.0	1.0	kg
202103	202110	0603	포도	76679.0503				
202103	202110	1603	땅콩	15355.1528	84648.0309	1814.0	100.0	g
202103	202110	0602	배	61335.7371	14917.3668	41117.0	10.0	개
202103	202110	0613	파인애플	28826.1513	53689.9819	5369.0	1.0	개
202103	202110	1013	갓	152.3642				
202103	202110	1302	피망	16401.3528	90815.9070	1806.0	100.0	g
202103	202110	1326	파프리카	147415.7098	850638.8332	1733.0	200.0	g
202103	202110	1201	양파	264859.0453	815201.7399	3249.0	1.0	kg
202103	202110	0901	오이	132874.5189	148066.1008	8974.0	10.0	개
202103	202110	0806	방울토마토	215200.0514	264633.6097	8132.0	1.0	kg
202103	202110	0612	바나나	394864.4130	14358705.9273	275.0	100.0	g
202103	202110	1711	새송이버섯	64227.5161	1318840.1663	487.0	100.0	g
202103	202110	0657	체리	44608.4108				
202103	202110	1101	무	53518.0105	349790.9183	1530.0	1.0	개
202103	202110	0301	콩	63284.9786	141261.1129	4480.0	500.0	g
202103	202110	0636	망고	69157.0682	169088.1863	4090.0	1.0	개
202103	202110	1705	팽이버섯	39682.2798	851551.0687	466.0	150.0	g
202103	202110	1004	양배추	73673.0632	204023.9911	3611.0	1.0	포기
202103	202110	0601	사과	344428.1044	122241.6611	28176.0	10.0	개
202103	202110	0902	호박	116559.7388	623314.1112	1870.0	1.0	개
202103	202110	1001	배추	65455.5932	167448.4349	3909.0	1.0	포기
202103	202110	1210	생강	8633.0354	9130.6562	9455.0	1.0	kg
202103	202110	1002	얼갈이배추	7877.0301	29023.6923	2714.0	1.0	kg
202103	202110	0303	녹두	4856.8372	4730.0713	10268.0	500.0	g
202103	202110	1011	깻잎	48744.9687	322387.3591	1512.0	100.0	g
202103	202110	1306	브로콜리	62297.2748				
202103	202110	1103	당근	74085.4759	247116.3306	2998.0	1.0	kg
202103	202110	1208	붉은고추	7185.7434	48323.7619	1487.0	100.0	g
202103	202110	0803	토마토	199690.6347	356526.7536	5601.0	1.0	kg
202103	202110	0801	수박	11472.6143	5172.7374	22179.0	1.0	개
202103	202110	1203	쪽파	32832.2831	60969.8851	5385.0	1.0	kg
202103	202110	0614	감귤	298386.9390	956675.0208	3119.0	10.0	개
202103	202110	1701	느타리버섯	43484.3772	685873.4574	634.0	100.0	g
202103	202110	1207	건고추	6453.1458	3157.1163	20440.0	600.0	g
202103	202110	0502	고구마	227253.4625	383032.9724	5933.0	1.0	kg
202103	202110	0631	아몬드	132926.8188	859811.2471	1546.0	100.0	g
202103	202110	1209	마늘	215973.6461	244507.6940	8833.0	1.0	kg
202103	202110	1206	꽈리고추	15260.9115				
202103	202110	0618	오렌지	406574.9323	406859.7341	9993.0	10.0	개
202103	202110	1006	열무	6369.8732	24055.4124	2648.0	1.0	kg
202103	202110	0302	팥	11199.7666	12529.1046	8939.0	500.0	g
202103	202110	1008	시금치	63784.0331	117922.0431	5409.0	1.0	kg
202103	202110	0634	아보카도	47741.1119				
202103	202110	1205	풋고추	19115.7836	152438.4657	1254.0	100.0	g
202103	202110	0611	참다래	42669.1370	57974.3709	7360.0	10.0	개
202103	202110	1005	상추	100700.0074	1404463.1437	717.0	100.0	g
202103	202110	0604	복숭아	1268.2373				
202103	202110	0501	감자	149031.2121	3911580.3701	381.0	100.0	g
202103	202110	1202	대파	183380.6696	280527.2596	6537.0	1.0	kg
202103	202110	1601	참깨	15437.8911	14562.6744	10601.0	500.0	g
202103	202110	0805	멜론	3605.7533	3032.8483	11889.0	1.0	개
202103	202110	0617	레몬	15388.3377	17226.3939	8933.0	10.0	개
202103	202110	0802	참외	351971.9932	125516.0093	28042.0	10.0	개
202103	202110	0704	호두	94191.2369	576798.7563	1633.0	100.0	g
202103	202110	0104	찹쌀	220127.2482	446958.8796	4925.0	1.0	kg
202103	202110	0103	쌀	900198.2461	150193.2471	59936.0	20.0	kg
202103	202110	1009	미나리	56967.8107	780380.9685	730.0	100.0	g
202103	202110	0804	딸기	881317.8212	8290854.3857	1063.0	100.0	g
202103	202111	1302	피망	17840.5718	98512.2684	1811.0	100.0	g
202103	202111	0303	녹두	5325.6087	5146.0129	10349.0	500.0	g
202103	202111	0803	토마토	271885.9400	464762.2906	5850.0	1.0	kg
202103	202111	1205	풋고추	20041.4186	161104.6511	1244.0	100.0	g
202103	202111	0604	복숭아	1302.3544				
202103	202111	1207	건고추	4825.4477	2358.1331	20463.0	600.0	g
202103	202111	1209	마늘	213758.8660	240259.4875	8897.0	1.0	kg
202103	202111	0618	오렌지	499802.2661	523079.2947	9555.0	10.0	개
202103	202111	1705	팽이버섯	46098.9418	987129.3747	467.0	150.0	g
202103	202111	1103	당근	83983.5195	283154.1453	2966.0	1.0	kg
202103	202111	1008	시금치	64438.7933	125440.5164	5137.0	1.0	kg
202103	202111	0603	포도	96890.4980	120510.5697	8040.0	1.0	kg
202103	202111	0657	체리	43967.4295				
202103	202111	1006	열무	10098.7487	37837.2001	2669.0	1.0	kg
202103	202111	0631	아몬드	148099.2646	976908.0778	1516.0	100.0	g
202103	202111	1701	느타리버섯	45047.3611	710526.2003	634.0	100.0	g
202103	202111	0617	레몬	18378.3396	20520.7008	8956.0	10.0	개
202103	202111	0805	멜론	8665.1283	6334.1581	13680.0	1.0	개
202103	202111	0902	호박	138972.5486	745961.0768	1863.0	1.0	개
202103	202111	1202	대파	195325.7451	330836.2891	5904.0	1.0	kg
202103	202111	1206	꽈리고추	16989.9487				
202103	202111	0501	감자	167703.6454	4182135.7955	401.0	100.0	g
202103	202111	1306	브로콜리	54417.3414				
202103	202111	1009	미나리	73362.0853	1051032.7407	698.0	100.0	g
202103	202111	0302	팥	11905.4067	13367.8494	8906.0	500.0	g
202103	202111	1601	참깨	18360.3157	17278.6709	10626.0	500.0	g
202103	202111	0611	참다래	51644.1497	69855.4710	7393.0	10.0	개
202103	202111	1711	새송이버섯	74837.2380	1533549.9590	488.0	100.0	g
202103	202111	0634	아보카도	54729.9214				
202103	202111	0103	쌀	1017217.2472	169858.9399	59886.0	20.0	kg
202103	202111	1210	생강	9914.9515	10517.6106	9427.0	1.0	kg
202103	202111	0612	바나나	379850.9025	13517825.7117	281.0	100.0	g
202103	202111	1101	무	55844.8060	383023.3608	1458.0	1.0	개
202103	202111	0301	콩	67178.5113	151132.7588	4445.0	500.0	g
202103	202111	0636	망고	78345.1341	193636.0210	4046.0	1.0	개
202103	202111	0804	딸기	881012.7604	8908116.8898	989.0	100.0	g
202103	202111	1203	쪽파	33062.6106	68002.0786	4862.0	1.0	kg
202103	202111	0601	사과	390160.8081	137627.7146	28349.0	10.0	개
202103	202111	0613	파인애플	34917.7090	66019.4914	5289.0	1.0	개
202103	202111	1013	갓	243.8228				
202103	202111	0802	참외	503530.6049	194503.4784	25888.0	10.0	개
202103	202111	1603	땅콩	16778.6175	92648.3573	1811.0	100.0	g
202103	202111	1002	얼갈이배추	10974.3527	39278.2845	2794.0	1.0	kg
202103	202111	0901	오이	144367.6584	159117.8865	9073.0	10.0	개
202103	202111	1208	붉은고추	9338.4279	54899.6349	1701.0	100.0	g
202103	202111	1004	양배추	76042.6621	228082.3698	3334.0	1.0	포기
202103	202111	0806	방울토마토	233013.7818	260904.4696	8931.0	1.0	kg
202103	202111	1201	양파	289670.9360	899040.7697	3222.0	1.0	kg
202103	202111	0704	호두	108317.2205	743426.3590	1457.0	100.0	g
202103	202111	1011	깻잎	54249.2091	357372.9190	1518.0	100.0	g
202103	202111	1001	배추	70685.8801	174576.1425	4049.0	1.0	포기
202103	202111	0614	감귤	289820.4445	487338.9011	5947.0	10.0	개
202103	202111	0502	고구마	237439.4191	405879.3489	5850.0	1.0	kg
202103	202111	0602	배	62488.1881	14878.4943	41999.0	10.0	개
202103	202111	0104	찹쌀	186454.0699	381530.7344	4887.0	1.0	kg
202103	202111	1326	파프리카	151527.3317	856570.5579	1769.0	200.0	g
202103	202111	1005	상추	113115.6832	1571051.1556	720.0	100.0	g
202103	202111	0801	수박	15370.1862	6742.4926	22796.0	1.0	개
202103	202112	1001	배추	58291.1592	141655.3079	4115.0	1.0	포기
202103	202112	0303	녹두	4833.2499	4560.5302	10598.0	500.0	g
202103	202112	1103	당근	69937.9832	237641.8050	2943.0	1.0	kg
202103	202112	0636	망고	80865.2440	197956.5337	4085.0	1.0	개
202103	202112	0902	호박	113855.1430	660795.9547	1723.0	1.0	개
202103	202112	1601	참깨	15909.3879	14849.1580	10714.0	500.0	g
202103	202112	0612	바나나	314056.2649	10904731.4201	288.0	100.0	g
202103	202112	1002	얼갈이배추	12328.0466	43934.5923	2806.0	1.0	kg
202103	202112	0601	사과	350774.9897	121413.2393	28891.0	10.0	개
202103	202112	0631	아몬드	125185.9354	845279.7799	1481.0	100.0	g
202103	202112	1004	양배추	60560.4034	192255.2489	3150.0	1.0	포기
202103	202112	0803	토마토	274829.1033	487804.5852	5634.0	1.0	kg
202103	202112	1203	쪽파	30557.9069	66822.4511	4573.0	1.0	kg
202103	202112	0801	수박	46632.4393	19945.4402	23380.0	1.0	개
202103	202112	0502	고구마	184543.0550	308806.9863	5976.0	1.0	kg
202103	202112	1208	붉은고추	8996.4924	48814.3918	1843.0	100.0	g
202103	202112	1207	건고추	4092.2429	1998.1655	20480.0	600.0	g
202103	202112	1011	깻잎	47705.8308	316771.7849	1506.0	100.0	g
202103	202112	1209	마늘	168147.2679	185900.7937	9045.0	1.0	kg
202103	202112	1206	꽈리고추	14558.2181				
202103	202112	1306	브로콜리	41122.7567				
202103	202112	0618	오렌지	393666.3082	420045.1432	9372.0	10.0	개
202103	202112	1006	열무	11787.3237	44413.4277	2654.0	1.0	kg
202103	202112	1711	새송이버섯	59897.5407	1245271.1164	481.0	100.0	g
202103	202112	0657	체리	33539.3698				
202103	202112	1101	무	47239.3553	335745.2402	1407.0	1.0	개
202103	202112	0301	콩	64345.4117	144661.4472	4448.0	500.0	g
202103	202112	1201	양파	245002.3457	758756.1031	3229.0	1.0	kg
202103	202112	0302	팥	10339.5679	11594.0434	8918.0	500.0	g
202103	202112	0802	참외	395936.7381	153815.6008	25741.0	10.0	개
202103	202112	0501	감자	137057.2460	3417886.4339	401.0	100.0	g
202103	202112	1202	대파	165170.1391	298734.1999	5529.0	1.0	kg
202103	202112	0617	레몬	16707.8164	18208.1696	9176.0	10.0	개
202103	202112	0805	멜론	11659.5576	8364.1016	13940.0	1.0	개
202103	202112	1701	느타리버섯	38248.2539	604237.8183	633.0	100.0	g
202103	202112	0614	감귤	205314.1235	308418.3919	6657.0	10.0	개
202103	202112	1302	피망	16084.9956	100531.2225	1600.0	100.0	g
202103	202112	0103	쌀	891816.2235	148616.2218	60008.0	20.0	kg
202103	202112	0604	복숭아	1065.1537				
202103	202112	0602	배	58962.8093	13541.9052	43541.0	10.0	개
202103	202112	1326	파프리카	134369.0080	752346.0694	1786.0	200.0	g
202103	202112	0603	포도	84414.9253	106692.2716	7912.0	1.0	kg
202103	202112	0806	방울토마토	202865.6638	233635.4530	8683.0	1.0	kg
202103	202112	0613	파인애플	31243.9461	59557.6555	5246.0	1.0	개
202103	202112	0901	오이	138710.8724	167302.9458	8291.0	10.0	개
202103	202112	1603	땅콩	13189.2582	72628.0738	1816.0	100.0	g
202103	202112	1013	갓	308.6849				
202103	202112	1009	미나리	66117.6122	972317.8265	680.0	100.0	g
202103	202112	1210	생강	8852.0811	9411.1005	9406.0	1.0	kg
202103	202112	0704	호두	88561.7597	612884.1502	1445.0	100.0	g
202103	202112	1705	팽이버섯	37573.1184	804563.5632	467.0	150.0	g
202103	202112	0804	딸기	671650.1682	7308489.3166	919.0	100.0	g
202103	202112	0104	찹쌀	146734.1828	300069.9035	4890.0	1.0	kg
202103	202112	1008	시금치	49694.7384	97574.5894	5093.0	1.0	kg
202103	202112	1005	상추	96924.1451	1348040.9611	719.0	100.0	g
202103	202112	0634	아보카도	43401.8193				
202103	202112	1205	풋고추	19506.2459	166152.0094	1174.0	100.0	g
202103	202112	0611	참다래	39907.5531	53245.5678	7495.0	10.0	개
202103	202113	1705	팽이버섯	45838.1624	981545.2334	467.0	150.0	g
202103	202113	0613	파인애플	39237.6090	72354.0642	5423.0	1.0	개
202103	202113	1011	깻잎	51930.5204	350881.8946	1480.0	100.0	g
202103	202113	1209	마늘	179330.9515	192188.3523	9331.0	1.0	kg
202103	202113	0601	사과	439096.1352	150468.1431	29182.0	10.0	개
202103	202113	1205	풋고추	21199.2791	187770.4083	1129.0	100.0	g
202103	202113	0902	호박	149743.4314	1017970.3018	1471.0	1.0	개
202103	202113	0612	바나나	398299.8535	14074199.7703	283.0	100.0	g
202103	202113	1002	얼갈이배추	14099.6064	51234.0349	2752.0	1.0	kg
202103	202113	1001	배추	63931.9193	151175.0279	4229.0	1.0	포기
202103	202113	0802	참외	466319.9645	181426.2788	25703.0	10.0	개
202103	202113	0704	호두	103627.6691	696422.5074	1488.0	100.0	g
202103	202113	1005	상추	111855.7269	1588859.7571	704.0	100.0	g
202103	202113	0104	찹쌀	182204.9763	368463.0461	4945.0	1.0	kg
202103	202113	0636	망고	74404.4049	186617.5192	3987.0	1.0	개
202103	202113	1009	미나리	66183.6888	1069203.3732	619.0	100.0	g
